C01 TITLE: 30-minute meteorological data 
C02 FILE NAME: cmn644n00.isac.xx.xx.met.nl.ev2013.dat 
C03 DATA FORMAT: Version 1.1
C04 TOTAL LINES: 17552
C05 HEADER LINES: 32
C06 DATA VERSION: 201501
C07 STATION NAME: Monte Cimone
C08 STATION CATEGORY: Global
C09
C10 COUNTRY/TERRITORY: Italy
C11 CONTRIBUTOR: ISAC
C12 LATITUDE: 44.18
C13 LONGITUDE: 10.70
C14 ALTITUDE: 2165
C15
C16
C17
C18 PARAMETER: WD WS RH AP AT UVB RAD
2013-09-11 23:15 242.2   4.9  99.7  789.6   4.0     0.008    -3.672  
2013-09-11 23:45 258.3   4.0  92.3  789.5   3.9     0.013    -4.362  
2013-09-12 00:15 293.8   4.2  82.6  789.5   4.0     0.004     0.141  
2013-09-12 00:45 317.7   5.6  67.7  789.3   3.9    -0.003     0.262  
2013-09-12 01:15 324.8   4.1  73.3  789.0   3.7     0.002     0.334  
2013-09-12 01:45 306.5   2.9  84.2  789.1   3.5     0.002     6.836  
2013-09-12 02:15 332.4   4.3  90.9  788.9   2.8     0.002     9.039  
2013-09-12 02:45 298.0   3.4  92.2  788.8   2.8     0.010     8.566  
2013-09-12 03:15 235.5   2.3  84.1  788.7   3.0     0.010     6.274  
2013-09-12 03:45 260.0   1.5  88.5  788.4   2.9     0.007     6.194  
2013-09-12 04:15 290.0   2.4  90.4  788.3   3.0     0.007     5.136  
2013-09-12 04:45 281.8   2.6  84.2  788.4   2.9     0.007     3.839  
2013-09-12 05:15 195.9   2.0  89.5  788.4   2.6     0.004     3.590  
2013-09-12 05:45  40.7   1.1  86.9  788.5   2.9     0.007     3.676  
2013-09-12 06:15 306.4   1.0  91.4  788.6   3.1     0.017    10.205  
2013-09-12 06:45 269.7   1.2  91.6  788.6   3.3     0.044    33.719  
2013-09-12 07:15 275.0   2.7  86.2  788.7   3.1     0.123    54.750  
2013-09-12 07:45 316.2   3.8  92.2  788.7   3.0     0.223   108.877  
2013-09-12 08:15 336.0   3.4  98.2  788.8   3.7     0.436   388.652  
2013-09-12 08:45 321.0   1.8  94.7  789.0   5.1     0.625   510.224  
2013-09-12 09:15 319.8   1.5  84.2  789.0   5.8     0.824   598.583  
2013-09-12 09:45 306.1   1.2  82.6  789.1   6.3     0.961   628.202  
2013-09-12 10:15 320.3   1.7  83.7  789.2   6.5     1.137   672.153  
2013-09-12 10:45 320.4   1.7  78.0  789.1   7.4     1.351   788.008  
2013-09-12 11:15 331.6   2.6  80.7  789.0   7.6     1.183   627.372  
2013-09-12 11:45 330.9   2.5  77.5  789.0   8.0     1.369   744.960  
2013-09-12 12:15 332.7   2.0  77.1  789.1   8.5     0.920   472.706  
2013-09-12 12:45 332.5   2.6  79.8  789.0   8.3     0.774   437.423  
2013-09-12 13:15 337.5   2.3  83.6  789.1   7.4     0.813   381.115  
2013-09-12 13:45 330.4   3.7  73.2  789.2   7.8     1.424   873.974  
2013-09-12 14:15 326.7   3.6  70.8  789.2   8.3     1.136   733.602  
2013-09-12 14:45 329.6   4.1  64.4  789.1   8.2     1.040   664.941  
2013-09-12 15:15 330.4   2.0  66.8  789.2   8.6     0.841   599.480  
2013-09-12 15:45 328.2   1.8  63.4  789.3   9.0     0.636   506.211  
2013-09-12 16:15   8.4   1.2  68.7  789.3   9.2     0.378   328.146  
2013-09-12 16:45   4.5   1.4  74.1  789.2   8.8     0.191    74.196  
2013-09-12 17:15 312.0   2.3  76.1  789.3   7.9     0.126    87.587  
2013-09-12 17:45 295.2   3.3  84.0  789.4   6.5     0.042    15.879  
2013-09-12 18:15 290.2   4.1  88.7  789.7   5.7     0.006     8.136  
2013-09-12 18:45 300.9   4.8  86.6  790.0   5.3    -0.003     0.573  
2013-09-12 19:15 309.7   6.1  73.7  790.3   5.1     0.006    -0.198  
2013-09-12 19:45 310.6   6.0  66.3  790.5   5.1     0.007    -0.179  
2013-09-12 20:15 321.6   5.6  62.0  790.7   5.1     0.008    -0.309  
2013-09-12 20:45 336.6   4.8  67.8  790.9   4.8     0.009    -0.158  
2013-09-12 21:15 336.4   3.9  73.3  791.0   4.8     0.015    -0.227  
2013-09-12 21:45 329.8   4.7  80.8  791.2   4.6     0.008    -0.262  
2013-09-12 22:15 325.4   4.7  88.1  791.3   4.5     0.017    -0.188  
2013-09-12 22:45 328.6   5.3  93.0  791.3   4.4     0.017    -0.355  
2013-09-12 23:15 347.2   3.9  90.9  791.3   4.4     0.017    -0.262  
2013-09-12 23:45 351.8   3.7  88.0  791.3   4.4     0.017    -0.291  
2013-09-13 00:15 343.6   2.8  88.9  791.2   9.0     0.001    -0.029  
2013-09-13 00:45 218.7   1.4  89.8  791.2   4.4     0.000    -0.004  
2013-09-13 01:15 342.1   2.1  82.3  791.2   4.3     0.002    -0.024  
2013-09-13 01:45 329.4   2.0  73.5  791.2   4.1     0.001    -0.062  
2013-09-13 02:15 341.5   2.5  76.2  791.2   4.0    -0.004    -0.041  
2013-09-13 02:45 347.0   3.3  75.7  791.1   3.9    -0.004    -0.028  
2013-09-13 03:15 351.5   3.5  80.4  791.2   3.8    -0.004    -0.103  
2013-09-13 03:45 328.8   1.9  69.5  791.2   3.8    -0.004    -0.019  
2013-09-13 04:15 345.7   3.0  70.0  791.3   3.7    -0.007    -0.020  
2013-09-13 04:45 350.5   4.2  74.8  791.4   3.6    -0.008     0.036  
2013-09-13 05:15 349.6   4.5  82.6  791.4   3.6    -0.010    -0.119  
2013-09-13 05:45 346.3   4.7  84.0  791.7   3.6    -0.005     0.670  
2013-09-13 06:15 345.9   4.8  85.0  792.0   3.7     0.013    36.591  
2013-09-13 06:45 348.7   4.2  78.5  792.1   4.0     0.059   123.745  
2013-09-13 07:15 350.6   3.9  73.2  792.3   4.5     0.140   220.516  
2013-09-13 07:45 343.0   2.9  70.7  792.4   5.3     0.260   319.058  
2013-09-13 08:15 336.1   3.0  69.1  792.5   6.1     0.418   418.105  
2013-09-13 08:45 331.9   3.8  61.7  792.6   6.8     0.593   507.439  
2013-09-13 09:15 321.7   3.1  60.6  792.8   7.5     0.794   589.435  
2013-09-13 09:45 317.4   2.1  62.2  793.0   8.0     0.984   660.872  
2013-09-13 10:15 321.4   2.0  63.8  793.1   8.6     1.166   729.611  
2013-09-13 10:45 330.3   3.1  61.0  793.1   9.0     1.333   799.318  
2013-09-13 11:15 332.4   2.9  56.9  793.2   9.7     1.387   808.301  
2013-09-13 11:45 293.3   2.1  57.9  793.2   9.6     1.444   849.243  
2013-09-13 12:15 317.8   1.7  59.8  793.3   9.7     1.052   511.436  
2013-09-13 12:45  18.4   1.6  59.1  793.3   9.9     0.815   428.462  
2013-09-13 13:15 347.3   1.2  62.2  793.4   9.5     0.621   314.753  
2013-09-13 13:45 336.3   1.1  62.7  793.5   9.4     0.629   376.722  
2013-09-13 14:15 316.7   1.2  65.3  793.5   9.2     0.308   190.348  
2013-09-13 14:45 355.5   1.0  72.5  793.5   8.7     0.237   207.094  
2013-09-13 15:15 204.7   1.2  74.9  793.4   8.6     0.274   187.318  
2013-09-13 15:45 311.7   1.7  74.6  793.3   8.8     0.359   186.614  
2013-09-13 16:15 347.9   1.4  81.4  793.4   8.3     0.078   101.344  
2013-09-13 16:45 359.1   1.3  86.4  793.4   8.0     0.077   189.335  
2013-09-13 17:15 291.3   1.5  86.1  793.4   8.1     0.056   132.399  
2013-09-13 17:45 289.1   1.8  91.9  793.6   7.4     0.008    58.318  
2013-09-13 18:15 273.5   2.7  87.3  793.8   6.8     0.003    34.215  
2013-09-13 18:45 247.9   3.7  90.8  793.9   5.7    -0.007     0.684  
2013-09-13 19:15 258.7   3.5  90.7  794.3   5.3     0.002    -0.028  
2013-09-13 19:45 275.5   2.8  91.9  794.6   5.4     0.006    -0.036  
2013-09-13 20:15 270.6   4.2  96.2  794.8   5.4     0.006    -0.075  
2013-09-13 20:45 252.9   4.9  99.0  794.8   5.3     0.008    -0.034  
2013-09-13 21:15 254.6   5.2  96.4  794.9   5.1     0.009     0.024  
2013-09-13 21:45 266.2   5.5  88.9  795.0   5.1     0.006    -0.023  
2013-09-13 22:15 265.5   5.6  84.8  795.0   5.0     0.006    -0.085  
2013-09-13 22:45 279.2   4.5  76.3  795.0   5.0     0.007     0.027  
2013-09-13 23:15 286.6   4.3  77.0  795.1   5.1     0.011     0.015  
2013-09-13 23:45 291.2   4.6  80.4  795.0   5.3     0.006    -0.005  
2013-09-14 00:15 284.0   4.1  76.7  794.9   5.3     0.000    -0.058  
2013-09-14 00:45 282.4   3.8  74.0  794.8   5.2     0.000    -0.060  
2013-09-14 01:15 270.4   5.1  71.9  794.6   5.0     0.000    -0.067  
2013-09-14 01:45 272.0   5.5  66.1  794.4   5.0    -0.006    -0.096  
2013-09-14 02:15 277.1   5.3  68.2  794.2   5.0    -0.009    -0.090  
2013-09-14 02:45 259.9   7.4  80.5  794.1   4.6    -0.009    -0.025  
2013-09-14 03:15 255.6   7.2  79.3  794.0   4.3    -0.010    -0.054  
2013-09-14 03:45 252.0   6.8  69.6  793.9   4.7    -0.010    -0.010  
2013-09-14 04:15 248.2   6.4  70.0  793.8   4.8    -0.010    -0.050  
2013-09-14 04:45 245.1   6.8  81.8  793.9   4.5    -0.010    -0.014  
2013-09-14 05:15 264.6   7.7  82.5  793.8   4.7    -0.010    -0.004  
2013-09-14 05:45 265.3   7.6  85.2  793.7   4.8    -0.010     1.019  
2013-09-14 06:15 253.7   7.0  94.2  793.8   4.6     0.008    34.096  
2013-09-14 06:45 261.0   7.5  89.1  793.9   5.1     0.057   118.912  
2013-09-14 07:15 270.0   7.6  87.6  793.9   5.7     0.141   213.612  
2013-09-14 07:45 272.4   6.5  93.6  793.9   5.8     0.266   308.211  
2013-09-14 08:15 273.8   4.9  92.3  794.0   6.0     0.436   403.946  
2013-09-14 08:45 264.1   4.2  92.6  794.1   6.2     0.616   490.160  
2013-09-14 09:15 254.3   3.3  87.4  794.2   6.8     0.819   571.736  
2013-09-14 09:45 236.0   2.6  85.5  794.2   7.3     1.011   640.311  
2013-09-14 10:15 215.3   2.2  78.7  794.2   8.1     1.201   703.324  
2013-09-14 10:45 228.8   1.9  77.4  794.1   8.6     1.351   751.159  
2013-09-14 11:15 231.1   2.5  77.2  793.9   9.0     1.436   760.526  
2013-09-14 11:45 239.6   3.1  77.1  793.8   9.3     1.423   722.650  
2013-09-14 12:15 238.3   3.0  76.4  793.7   9.7     1.576   829.949  
2013-09-14 12:45 231.7   3.2  75.9  793.7  10.0     1.516   787.457  
2013-09-14 13:15 235.6   3.0  76.3  793.6   9.9     1.320   676.184  
2013-09-14 13:45 241.3   2.7  81.9  793.5   9.2     0.610   252.181  
2013-09-14 14:15 237.0   2.9  92.3  793.4   8.2     0.446   212.510  
2013-09-14 14:45 233.0   2.9  97.2  793.3   8.0     0.556   278.278  
2013-09-14 15:15 220.1   3.7  97.6  793.1   8.0     0.516   266.979  
2013-09-14 15:45 220.9   3.7  97.3  793.0   8.2     0.469   299.356  
2013-09-14 16:15 216.8   3.7  97.5  792.8   7.9     0.361   258.951  
2013-09-14 16:45 216.7   3.1  97.8  792.8   7.9     0.240   210.965  
2013-09-14 17:15 217.2   3.3  98.0  792.8   7.5     0.110    94.825  
2013-09-14 17:45 224.1   3.7  97.0  792.8   7.0     0.041    63.081  
2013-09-14 18:15 227.3   4.4  91.6  792.8   6.4     0.004    16.171  
2013-09-14 18:45 225.9   5.3  77.5  792.9   6.0    -0.012     0.334  
2013-09-14 19:15 225.6   6.6  62.7  793.1   6.4    -0.012    -0.001  
2013-09-14 19:45 222.3   6.5  64.9  793.2   6.3    -0.010    -0.001  
2013-09-14 20:15 217.3   8.5  71.0  793.3   6.0    -0.010    -0.015  
2013-09-14 20:45 212.2   9.7  66.9  793.3   6.0    -0.001    -0.039  
2013-09-14 21:15 217.1  10.5  69.3  793.2   5.6     0.000    -0.017  
2013-09-14 21:45 221.2  10.4  64.1  793.2   5.5     0.000     0.053  
2013-09-14 22:15 223.4  10.8  62.4  793.0   5.6     0.000     0.054  
2013-09-14 22:45 225.0  10.2  66.6  793.0   5.3    -0.003     0.076  
2013-09-14 23:15 220.8  11.3  73.6  792.9   5.1     0.000     0.102  
2013-09-14 23:45 220.8  12.1  65.3  792.8   5.0     0.000    -0.004  
2013-09-15 00:15 220.8  13.2  61.7  792.7   4.8     0.000    -5.097  
2013-09-15 00:45 221.2  12.2  69.7  792.5   4.7     0.000    -5.292  
2013-09-15 01:15 219.6  13.3  90.3  792.3   4.8    -0.017    -4.951  
2013-09-15 01:45 224.3  12.1  90.8  792.1   4.5    -0.031    -5.075  
2013-09-15 02:15 222.1  12.6  99.0  792.0   4.4    -0.013    -5.107  
2013-09-15 02:45 224.0  10.6  99.5  792.0   5.1    -0.029     1.200  
2013-09-15 03:15 220.5  10.3  99.4  791.8   5.2    -0.020     5.061  
2013-09-15 03:45 224.7  12.8 100.0  791.7   4.6    -0.020     3.444  
2013-09-15 04:15 224.1   9.0  89.4  791.5   3.8    -0.017    -4.384  
2013-09-15 04:45 248.6   4.2  87.8  791.1   4.1    -0.010    -5.051  
2013-09-15 05:15 243.0   4.3  89.4  790.9   4.5    -0.010    -5.092  
2013-09-15 05:45 242.2   3.7  94.2  790.8   4.1    -0.007    -4.969  
2013-09-15 06:15 235.7   4.2  98.9  790.8   4.1    -0.001    13.822  
2013-09-15 06:45 243.6   4.9  98.3  790.8   4.3     0.027    89.770  
2013-09-15 07:15 229.5   7.9  99.1  790.6   5.0     0.110   144.523  
2013-09-15 07:45 233.7   5.6  98.5  790.4   5.5     0.202   215.068  
2013-09-15 08:15 239.1   5.2  94.7  790.2   5.8     0.251   189.947  
2013-09-15 08:45 238.0   5.1  91.4  790.2   6.1     0.325   218.249  
2013-09-15 09:15 233.4   4.0  95.4  790.2   6.0     0.284   171.912  
2013-09-15 09:45 259.5   3.2  98.3  790.3   6.3     0.298   164.791  
2013-09-15 10:15 241.8   3.7  98.2  790.3   6.4     0.288   154.739  
2013-09-15 10:45 238.4   4.2  99.0  790.3   5.8     0.211   121.532  
2013-09-15 11:15 239.5   3.9  99.0  790.1   5.7     0.112    66.663  
2013-09-15 11:45 235.6   5.3  99.0  789.8   6.0     0.218   112.342  
2013-09-15 12:15 232.3   8.5  99.0  789.3   6.1     0.488   227.605  
2013-09-15 12:45 230.3   8.7  99.0  788.7   6.1     0.335   161.883  
2013-09-15 13:15 229.8   8.0  99.0  788.3   6.5     0.334   156.761  
2013-09-15 13:45 227.0  10.2  99.0  787.7   6.3     0.281   138.867  
2013-09-15 14:15 218.1  14.9  99.0  787.2   6.1     0.133    67.596  
2013-09-15 14:45 217.5  14.6  99.0  787.1   5.8     0.036    25.420  
2013-09-15 15:15 222.2  10.7  99.0  787.2   6.0     0.069    40.464  
2013-09-15 15:45 225.6   8.1  99.0  786.9   6.1     0.052    33.332  
2013-09-15 16:15 238.7   5.6  99.0  786.4   5.7     0.039    30.369  
2013-09-15 16:45 232.4   7.7  99.2  786.2   5.3     0.021    22.766  
2013-09-15 17:15 233.4   7.2  99.2  786.1   5.4    -0.002    11.850  
2013-09-15 17:45 236.2   5.0  99.1  786.3   5.7    -0.008    15.824  
2013-09-15 18:15 240.0   5.1  99.0  786.2   5.7    -0.014    10.636  
2013-09-15 18:45 246.8   3.6  99.1  786.3   5.5    -0.018     6.102  
2013-09-15 19:15 248.8   3.4  99.6  786.3   5.3    -0.019     5.847  
2013-09-15 19:45 248.9   3.8 100.0  786.5   5.1    -0.012     6.257  
2013-09-15 20:15 246.7   2.6  99.5  786.8   5.4    -0.015     6.709  
2013-09-15 20:45 243.4   3.0  99.7  786.7   5.4    -0.018     6.805  
2013-09-15 21:15 227.3   6.8  99.9  786.4   5.2    -0.016     6.169  
2013-09-15 21:45 224.5   9.1 100.0  786.1   5.1    -0.020     5.740  
2013-09-15 22:15 234.1   6.8 100.0  786.0   4.8    -0.010     6.559  
2013-09-15 22:45 269.7   6.4 100.0  786.1   4.6    -0.006     5.400  
2013-09-15 23:15 274.8   5.5 100.0  786.1   4.5    -0.010     5.094  
2013-09-15 23:45 287.3   5.4 100.0  786.0   4.8    -0.010     5.172  
2013-09-16 00:15 313.5   7.5 100.0  785.9   4.9    -0.001     0.205  
2013-09-16 00:45 322.0   6.8 100.0  785.7   4.8     0.001    -0.278  
2013-09-16 01:15 311.0   7.6 100.0  785.4   4.6     0.000    -2.707  
2013-09-16 01:45 316.2   7.7 100.0  785.2   4.5    -0.001    -4.760  
2013-09-16 02:15 332.0   9.1 100.0  785.0   4.5    -0.001    -6.369  
2013-09-16 02:45 330.7   7.1 100.0  784.9   4.5    -0.004    -7.147  
2013-09-16 03:15 329.1   6.5 100.0  784.9   4.4    -0.004    -8.869  
2013-09-16 03:45 339.6   6.2 100.0  784.7   4.3    -0.007    -9.219  
2013-09-16 04:15 342.1   4.9 100.0  784.8   4.4    -0.010    -9.466  
2013-09-16 04:45 334.8   6.5 100.0  784.8   4.4    -0.010    -9.722  
2013-09-16 05:15 328.3   6.4 100.0  784.9   4.4    -0.011   -10.175  
2013-09-16 05:45 307.4   6.3  99.7  785.0   4.5    -0.008    -9.437  
2013-09-16 06:15 300.7   5.6  91.7  785.2   4.6     0.016    28.590  
2013-09-16 06:45 294.4   5.1  86.3  785.4   4.7     0.055   115.050  
2013-09-16 07:15 279.4   3.9  84.0  785.6   5.1     0.133   167.281  
2013-09-16 07:45 266.8   5.0  87.9  785.7   5.2     0.249   247.361  
2013-09-16 08:15 256.1   4.5  85.1  785.7   5.6     0.422   363.739  
2013-09-16 08:45 241.0   2.1  83.9  785.8   6.1     0.604   447.545  
2013-09-16 09:15 230.5   2.3  82.1  785.9   6.4     0.737   465.417  
2013-09-16 09:45 215.1   1.8  81.8  785.8   6.9     0.951   561.236  
2013-09-16 10:15 247.2   1.1  89.2  785.7   7.8     1.093   592.187  
2013-09-16 10:45 214.1   2.1  90.9  785.5   8.5     1.373   740.161  
2013-09-16 11:15 218.4   1.6  91.7  785.3   8.9     1.293   636.885  
2013-09-16 11:45 229.1   1.7  92.2  785.1   8.9     1.612   796.973  
2013-09-16 12:15 221.6   2.1  94.8  784.9   9.3     1.266   621.391  
2013-09-16 12:45 241.4   2.5  96.2  784.8   8.8     1.398   671.721  
2013-09-16 13:15 243.4   3.2  97.8  784.6   8.5     0.862   399.811  
2013-09-16 13:45 236.3   6.1  98.6  784.4   7.3     0.506   181.546  
2013-09-16 14:15 225.5   7.3  99.0  784.1   6.9     0.436   181.980  
2013-09-16 14:45 227.2   7.9  99.0  783.9   6.5     0.282   106.736  
2013-09-16 15:15 230.2   7.1  99.0  783.9   6.5     0.228    70.432  
2013-09-16 15:45 242.9   3.9  99.0  783.8   6.3     0.147    67.082  
2013-09-16 16:15 238.3   4.9  99.1  783.7   5.9     0.153    69.253  
2013-09-16 16:45 232.9   4.7  99.7  783.5   5.5     0.083    41.123  
2013-09-16 17:15 255.1   3.9 100.0  783.3   4.9     0.045    26.597  
2013-09-16 17:45 247.1   5.0 100.0  782.8   4.8     0.026    24.326  
2013-09-16 18:15 247.8   5.7 100.0  782.4   5.0     0.006    -4.138  
2013-09-16 18:45 244.8   6.5  99.7  782.4   5.2    -0.002    -0.655  
2013-09-16 19:15 239.9   7.3 100.0  782.3   4.8    -0.026    -0.342  
2013-09-16 19:45 232.4   9.3 100.0  781.9   4.5    -0.009    -0.788  
2013-09-16 20:15 248.7   5.4 100.0  781.8   3.7    -0.005    -1.857  
2013-09-16 20:45 243.9   5.8 100.0  781.8   4.6     0.000    -1.149  
2013-09-16 21:15 247.9   5.1  99.8  781.7   5.3    -0.004    -0.503  
2013-09-16 21:45 264.0   4.6  99.1  781.5   5.6    -0.010    -0.195  
2013-09-16 22:15 245.6   5.2  99.1  781.3   5.7    -0.017    -0.189  
2013-09-16 22:45 254.4   4.6  99.2  781.1   5.6    -0.014    -0.345  
2013-09-16 23:15 252.8   5.1  99.1  780.8   5.7    -0.011    -0.245  
2013-09-16 23:45 235.1   7.3  99.0  779.9   5.8    -0.011     0.517  
2013-09-17 00:15 241.0   6.8  99.0  779.5   5.8     0.006     5.330  
2013-09-17 00:45 245.0   6.3  99.0  778.9   5.9    -0.007     5.129  
2013-09-17 01:15 249.0   6.9  99.1  778.9   5.8     0.001     4.570  
2013-09-17 01:45 242.3   7.6  99.4  778.7   5.3     0.001     4.425  
2013-09-17 02:15 246.6   7.1 100.0  778.4   4.5    -0.006     0.355  
2013-09-17 02:45 246.5   7.5 100.0  778.2   4.2    -0.013    -0.082  
2013-09-17 03:15 242.5   7.1 100.0  778.3   3.9    -0.023     0.970  
2013-09-17 03:45 236.4   7.5 100.0  778.2   4.0    -0.023     0.401  
2013-09-17 04:15 231.5   7.9 100.0  778.2   4.3    -0.012    -0.422  
2013-09-17 04:45 249.5   5.2 100.0  778.5   4.7    -0.002     1.917  
2013-09-17 05:15 259.6   4.7 100.0  778.5   4.8    -0.002     3.660  
2013-09-17 05:45 249.6   5.3 100.0  778.5   4.7    -0.004     2.774  
2013-09-17 06:15 249.1   4.8 100.0  778.7   4.7    -0.001     2.731  
2013-09-17 06:45 252.3   4.2 100.0  779.0   4.7     0.019    10.588  
2013-09-17 07:15 257.5   3.7 100.0  779.5   4.7     0.055    34.418  
2013-09-17 07:45 302.5   5.2 100.0  779.8   4.6     0.062    37.775  
2013-09-17 08:15 328.5   7.4 100.0  779.7   4.3     0.147    95.974  
2013-09-17 08:45 337.3   9.3 100.0  779.5   3.5     0.523   433.285  
2013-09-17 09:15 340.5   5.6 100.0  779.5   3.1     0.783   563.851  
2013-09-17 09:45 337.8   5.3  99.6  780.2   3.7     0.960   635.693  
2013-09-17 10:15 321.1   4.3  92.5  780.4   4.1     1.131   702.563  
2013-09-17 10:45 337.2   5.5  74.2  780.4   4.6     1.248   722.441  
2013-09-17 11:15 332.1   4.7  71.1  781.2   5.2     1.395   775.098  
2013-09-17 11:45 337.2   5.1  64.9  781.6   5.7     1.471   802.642  
2013-09-17 12:15 326.2   3.3  63.3  781.4   5.9     1.399   745.023  
2013-09-17 12:45 328.7   3.0  64.2  781.3   5.8     1.228   637.285  
2013-09-17 13:15 320.5   2.9  61.9  781.4   6.0     1.303   715.289  
2013-09-17 13:45 308.3   3.1  60.8  781.4   6.4     1.266   724.006  
2013-09-17 14:15 228.1   2.1  57.7  781.6   7.0     1.111   666.351  
2013-09-17 14:45 216.4   2.1  55.1  781.8   7.3     0.911   571.740  
2013-09-17 15:15 227.6   2.1  56.3  781.9   7.2     0.680   444.380  
2013-09-17 15:45 287.3   1.3  58.3  781.9   7.1     0.503   346.217  
2013-09-17 16:15 280.6   1.4  58.8  782.1   6.8     0.352   285.278  
2013-09-17 16:45 324.0   2.4  60.5  782.2   6.4     0.239   249.403  
2013-09-17 17:15 333.8   1.4  60.7  782.3   6.5     0.129   156.870  
2013-09-17 17:45 225.2   2.5  63.5  782.4   5.8     0.057    71.081  
2013-09-17 18:15 230.2   1.7  71.7  782.7   4.6     0.028    11.955  
2013-09-17 18:45 225.4   2.9  69.1  782.8   3.9     0.027    -4.221  
2013-09-17 19:15 232.4   4.0  66.2  783.3   3.4     0.033    -5.229  
2013-09-17 19:45 249.8   5.3  65.2  783.7   3.5     0.027    -5.150  
2013-09-17 20:15 259.5   5.6  71.2  784.1   3.3     0.033    -5.172  
2013-09-17 20:45 279.2   7.1  70.2  784.2   3.4     0.027    -5.168  
2013-09-17 21:15 299.7   9.4  53.2  784.4   3.8     0.022    -5.170  
2013-09-17 21:45 299.8  10.0  43.4  784.4   3.9     0.013    -5.145  
2013-09-17 22:15 304.7  12.4  34.2  784.3   4.6     0.007    -5.059  
2013-09-17 22:45 285.4   7.1  36.0  784.1   4.4     0.007    -5.099  
2013-09-17 23:15 290.8   8.4  41.0  784.2   4.2     0.007    -5.208  
2013-09-17 23:45 290.2   8.3  46.0  784.1   4.3     0.007    -5.232  
2013-09-18 00:15 289.6   8.9  48.6  783.9   4.3    -0.004    -5.656  
2013-09-18 00:45 289.7   8.6  54.5  783.8   4.2     0.005    -5.720  
2013-09-18 01:15 276.9   7.6  55.0  783.6   4.5     0.005    -5.709  
2013-09-18 01:45 256.8  10.0  55.8  783.5   4.5     0.003    -5.635  
2013-09-18 02:15 269.3   9.0  57.2  783.5   4.4     0.004    -5.645  
2013-09-18 02:45 271.2   8.0  58.1  783.4   4.4     0.004    -5.658  
2013-09-18 03:15 262.7   9.6  57.0  783.2   4.1     0.007    -5.580  
2013-09-18 03:45 264.8   9.3  59.9  783.2   4.3     0.014    -5.671  
2013-09-18 04:15 278.0   7.5  58.7  783.0   4.6     0.009    -5.680  
2013-09-18 04:45 284.6   8.5  57.3  783.1   4.9     0.004    -5.667  
2013-09-18 05:15 256.4   9.4  57.4  782.8   4.7     0.004    -5.555  
2013-09-18 05:45 259.5   9.5  58.8  782.9   5.1     0.004    -4.811  
2013-09-18 06:15 261.7   9.2  59.3  782.9   5.6     0.011    11.539  
2013-09-18 06:45 263.2   9.7  59.1  783.0   6.1     0.049   105.686  
2013-09-18 07:15 263.7   9.7  58.4  783.1   6.6     0.127   196.939  
2013-09-18 07:45 261.8   9.9  58.1  783.1   6.6     0.248   309.954  
2013-09-18 08:15 244.7   9.9  61.3  783.2   6.0     0.342   268.552  
2013-09-18 08:45 243.5  10.1  61.3  783.3   6.5     0.481   334.115  
2013-09-18 09:15 239.9  10.0  59.0  783.5   6.9     0.651   415.378  
2013-09-18 09:45 246.8  10.5  55.3  783.5   7.7     0.978   649.632  
2013-09-18 10:15 253.8   8.8  54.3  783.4   8.6     1.076   625.243  
2013-09-18 10:45 241.8   9.2  57.4  783.3   8.7     1.265   711.669  
2013-09-18 11:15 236.5   7.6  59.2  783.3   8.8     1.464   796.473  
2013-09-18 11:45 239.7  10.2  59.7  783.3   9.0     1.545   831.009  
2013-09-18 12:15 245.7  10.0  57.7  783.2   9.5     1.400   709.989  
2013-09-18 12:45 236.0   9.4  67.7  783.1   8.8     1.353   693.592  
2013-09-18 13:15 228.8   8.7  86.4  783.1   7.6     1.283   684.074  
2013-09-18 13:45 236.9   7.2  84.1  783.2   8.1     1.347   769.418  
2013-09-18 14:15 239.6   8.2  94.6  783.0   7.0     0.633   302.590  
2013-09-18 14:45 230.1   8.1  98.8  783.1   6.0     0.607   350.493  
2013-09-18 15:15 225.2   6.5  99.0  783.3   5.6     0.248   124.241  
2013-09-18 15:45 221.9   9.6  99.3  783.2   5.4     0.201   111.414  
2013-09-18 16:15 226.0   8.8  99.3  783.1   5.4     0.135    74.316  
2013-09-18 16:45 225.5   7.9  99.2  783.2   5.5     0.088    46.659  
2013-09-18 17:15 227.4  10.5  99.3  783.0   5.4     0.079    55.590  
2013-09-18 17:45 224.8  10.5  99.0  783.1   5.6     0.032    29.687  
2013-09-18 18:15 225.2  10.7  99.0  783.0   5.7     0.009     6.374  
2013-09-18 18:45 224.8  10.9  99.0  783.0   5.8     0.003     4.101  
2013-09-18 19:15 226.3   9.8  99.0  783.1   5.7     0.004     4.138  
2013-09-18 19:45 227.6   9.5  99.1  783.2   5.8    -0.003    -0.142  
2013-09-18 20:15 232.2   5.9  99.0  783.4   6.2    -0.005    -2.882  
2013-09-18 20:45 226.9   6.3  99.0  783.5   6.3    -0.006    -1.398  
2013-09-18 21:15 228.7   6.5  99.0  783.5   6.5    -0.004     4.912  
2013-09-18 21:45 229.9   6.8  99.0  783.4   6.6    -0.004     4.514  
2013-09-18 22:15 230.3   6.7  99.0  783.4   6.7     0.001     5.069  
2013-09-18 22:45 232.2   5.3  99.0  783.3   6.8     0.000     5.987  
2013-09-18 23:15 223.7   8.1  99.0  783.3   6.8     0.003     5.572  
2013-09-18 23:45 230.0   8.0  99.0  783.3   6.7    -0.001     5.535  
